"feature" "subject_activity" "average"
"tBodyGyroJerk-std()-X" "26" -0.732321370690816
"tBodyGyroJerk-std()-Y" "26" -0.836112175331633
"tBodyGyroJerk-std()-Z" "26" -0.773101524821429
"tBodyAccMag-mean()" "26" -0.600932264175765
"tBodyAccMag-std()" "26" -0.620355788665816
"tGravityAccMag-mean()" "26" -0.600932264175765
"tGravityAccMag-std()" "26" -0.620355788665816
"tBodyAccJerkMag-mean()" "26" -0.694917859209184
"tBodyAccJerkMag-std()" "26" -0.677426336392347
"tBodyGyroMag-mean()" "26" -0.694597662936224
"tBodyGyroMag-std()" "26" -0.751833690215051
"tBodyGyroJerkMag-mean()" "26" -0.798325916709184
"tBodyGyroJerkMag-std()" "26" -0.818279112908163
"fBodyAcc-mean()-X" "26" -0.65109030186199
"fBodyAcc-mean()-Y" "26" -0.610425833240306
"fBodyAcc-mean()-Z" "26" -0.724046087155612
"fBodyAcc-std()-X" "26" -0.61349959767602
"fBodyAcc-std()-Y" "26" -0.600274809826275
"fBodyAcc-std()-Z" "26" -0.718490475765306
"fBodyAcc-meanFreq()-X" "26" -0.222545825808673
"fBodyAcc-meanFreq()-Y" "26" 0.0360382137913265
"fBodyAcc-meanFreq()-Z" "26" 0.142429401875406
"fBodyAccJerk-mean()-X" "26" -0.699413168295663
"fBodyAccJerk-mean()-Y" "26" -0.696726473912755
"fBodyAccJerk-mean()-Z" "26" -0.76956529125
"fBodyAccJerk-std()-X" "26" -0.694314518927551
"fBodyAccJerk-std()-Y" "26" -0.6803580612
"fBodyAccJerk-std()-Z" "26" -0.78604912494898
"fBodyAccJerk-meanFreq()-X" "26" -0.0238396622303571
"fBodyAccJerk-meanFreq()-Y" "26" -0.168914575347832
"fBodyAccJerk-meanFreq()-Z" "26" -0.0850462848380867
"fBodyGyro-mean()-X" "26" -0.703109561068878
"fBodyGyro-mean()-Y" "26" -0.799353075357143
"fBodyGyro-mean()-Z" "26" -0.689404846813776
"fBodyGyro-std()-X" "26" -0.78740310059949
"fBodyGyro-std()-Y" "26" -0.803635337372449
"fBodyGyro-std()-Z" "26" -0.735942384438775
"fBodyGyro-meanFreq()-X" "26" -0.0167778610493112
"fBodyGyro-meanFreq()-Y" "26" -0.0997774465610969
"fBodyGyro-meanFreq()-Z" "26" 0.00293652401732143
"fBodyAccMag-mean()" "26" -0.6317569828625
"fBodyAccMag-std()" "26" -0.673917799546684
"fBodyAccMag-meanFreq()" "26" 0.0883286687093878
"fBodyBodyAccJerkMag-mean()" "26" -0.679278323637755
"fBodyBodyAccJerkMag-std()" "26" -0.678025758312755
"fBodyBodyAccJerkMag-meanFreq()" "26" 0.180460663889796
"fBodyBodyGyroMag-mean()" "26" -0.770504884821429
"fBodyBodyGyroMag-std()" "26" -0.782624320831633
"fBodyBodyGyroMag-meanFreq()" "26" -0.0121587278753342
"fBodyBodyGyroJerkMag-mean()" "26" -0.823865297193878
"fBodyBodyGyroJerkMag-std()" "26" -0.823991408418367
"fBodyBodyGyroJerkMag-meanFreq()" "26" 0.147533706980564
"tBodyAcc-mean()-X" "27" 0.277264567074468
"tBodyAcc-mean()-Y" "27" -0.0167969215592152
"tBodyAcc-mean()-Z" "27" -0.110848300413564
"tBodyAcc-std()-X" "27" -0.660976085218085
"tBodyAcc-std()-Y" "27" -0.630460488658511
"tBodyAcc-std()-Z" "27" -0.68321532587766
"tGravityAcc-mean()-X" "27" 0.627230079867021
"tGravityAcc-mean()-Y" "27" 0.032242387143617
"tGravityAcc-mean()-Z" "27" 0.14116869604876
"tGravityAcc-std()-X" "27" -0.974620173404255
"tGravityAcc-std()-Y" "27" -0.972505174787234
"tGravityAcc-std()-Z" "27" -0.959200394414894
"tBodyAccJerk-mean()-X" "27" 0.0768320396617021
"tBodyAccJerk-mean()-Y" "27" 0.00617714992829521
"tBodyAccJerk-mean()-Z" "27" -0.00495000607441489
"tBodyAccJerk-std()-X" "27" -0.700549974357447
"tBodyAccJerk-std()-Y" "27" -0.674792293475665
"tBodyAccJerk-std()-Z" "27" -0.783632076781915
"tBodyGyro-mean()-X" "27" -0.0608887602789628
"tBodyGyro-mean()-Y" "27" -0.0552177945716489
"tBodyGyro-mean()-Z" "27" 0.108947089653191
"tBodyGyro-std()-X" "27" -0.795853557018617
"tBodyGyro-std()-Y" "27" -0.802048718989362
"tBodyGyro-std()-Z" "27" -0.674128512103723
"tBodyGyroJerk-mean()-X" "27" -0.0893066039356303
"tBodyGyroJerk-mean()-Y" "27" -0.0450414487725798
"tBodyGyroJerk-mean()-Z" "27" -0.0586254676047872
"tBodyGyroJerk-std()-X" "27" -0.8210758325
"tBodyGyroJerk-std()-Y" "27" -0.837320211489362
"tBodyGyroJerk-std()-Z" "27" -0.782945588829787
"tBodyAccMag-mean()" "27" -0.627947737417819
"tBodyAccMag-std()" "27" -0.677874152031915
"tGravityAccMag-mean()" "27" -0.627947737417819
"tGravityAccMag-std()" "27" -0.677874152031915
"tBodyAccJerkMag-mean()" "27" -0.70180744799867
"tBodyAccJerkMag-std()" "27" -0.696003354282979
"tBodyGyroMag-mean()" "27" -0.694016019806117
"tBodyGyroMag-std()" "27" -0.754713306440957
"tBodyGyroJerkMag-mean()" "27" -0.823067662473404
"tBodyGyroJerkMag-std()" "27" -0.837212879564096
"fBodyAcc-mean()-X" "27" -0.681454795855319
"fBodyAcc-mean()-Y" "27" -0.641267840429521
"fBodyAcc-mean()-Z" "27" -0.715482857547872
"fBodyAcc-std()-X" "27" -0.654659392263298
"fBodyAcc-std()-Y" "27" -0.649506674776596
"fBodyAcc-std()-Z" "27" -0.692130765962766
"fBodyAcc-meanFreq()-X" "27" -0.170304284611436
"fBodyAcc-meanFreq()-Y" "27" 0.0959656106490425
"fBodyAcc-meanFreq()-Z" "27" 0.133213659481649
"fBodyAccJerk-mean()-X" "27" -0.714554678365692
"fBodyAccJerk-mean()-Y" "27" -0.694509658473138
"fBodyAccJerk-mean()-Z" "27" -0.76857445225266
"fBodyAccJerk-std()-X" "27" -0.712857956529255
"fBodyAccJerk-std()-Y" "27" -0.675744794384308
"fBodyAccJerk-std()-Z" "27" -0.797303408218085
"fBodyAccJerk-meanFreq()-X" "27" -0.010461749626117
"fBodyAccJerk-meanFreq()-Y" "27" -0.115922114097074
"fBodyAccJerk-meanFreq()-Z" "27" -0.0681591510367021
"fBodyGyro-mean()-X" "27" -0.768505711292553
"fBodyGyro-mean()-Y" "27" -0.795433953608777
"fBodyGyro-mean()-Z" "27" -0.702788513114362
"fBodyGyro-std()-X" "27" -0.806288410297872
"fBodyGyro-std()-Y" "27" -0.808791849202128
"fBodyGyro-std()-Z" "27" -0.697147299066489
"fBodyGyro-meanFreq()-X" "27" -0.089165360111383
"fBodyGyro-meanFreq()-Y" "27" -0.0526592695792021
"fBodyGyro-meanFreq()-Z" "27" -0.00708333609679521
"fBodyAccMag-mean()" "27" -0.667185803946808
"fBodyAccMag-std()" "27" -0.734883056953989
"fBodyAccMag-meanFreq()" "27" 0.191781299814787
"fBodyBodyAccJerkMag-mean()" "27" -0.688572791044947
"fBodyBodyAccJerkMag-std()" "27" -0.707531366315426
"fBodyBodyAccJerkMag-meanFreq()" "27" 0.246742199214894
"fBodyBodyGyroMag-mean()" "27" -0.785953610106383
"fBodyBodyGyroMag-std()" "27" -0.777810418832447
"fBodyBodyGyroMag-meanFreq()" "27" 0.0114867378614096
"fBodyBodyGyroJerkMag-mean()" "27" -0.837585999827128
"fBodyBodyGyroJerkMag-std()" "27" -0.848260021656915
"fBodyBodyGyroJerkMag-meanFreq()" "27" 0.203684998121436
"tBodyAcc-mean()-X" "28" 0.277532554764398
"tBodyAcc-mean()-Y" "28" -0.0191721442063089
"tBodyAcc-mean()-Z" "28" -0.109710873104188
"tBodyAcc-std()-X" "28" -0.649040391307853
"tBodyAcc-std()-Y" "28" -0.573651895933508
"tBodyAcc-std()-Z" "28" -0.685821415026178
"tGravityAcc-mean()-X" "28" 0.62376789513089
"tGravityAcc-mean()-Y" "28" -0.14757775521466
"tGravityAcc-mean()-Z" "28" -0.0469931021049738
"tGravityAcc-std()-X" "28" -0.973873328062827
"tGravityAcc-std()-Y" "28" -0.960365626256545
"tGravityAcc-std()-Z" "28" -0.946225637251309
"tBodyAccJerk-mean()-X" "28" 0.0807263062382199
"tBodyAccJerk-mean()-Y" "28" 0.0138224436546073
"tBodyAccJerk-mean()-Z" "28" 0.000824208324801046
"tBodyAccJerk-std()-X" "28" -0.680813725392147
"tBodyAccJerk-std()-Y" "28" -0.651619848945026
"tBodyAccJerk-std()-Z" "28" -0.800870581884817
"tBodyGyro-mean()-X" "28" -0.064496354556466
"tBodyGyro-mean()-Y" "28" -0.0471474023101021
"tBodyGyro-mean()-Z" "28" 0.100840281329581
"tBodyGyro-std()-X" "28" -0.740276591873298
"tBodyGyro-std()-Y" "28" -0.741285540196335
"tBodyGyro-std()-Z" "28" -0.669789662889791
"tBodyGyroJerk-mean()-X" "28" -0.0881213551172775
"tBodyGyroJerk-mean()-Y" "28" -0.0447972595862042
"tBodyGyroJerk-mean()-Z" "28" -0.0607680707408115
"tBodyGyroJerk-std()-X" "28" -0.720515676293194
"tBodyGyroJerk-std()-Y" "28" -0.825038783246073
"tBodyGyroJerk-std()-Z" "28" -0.769755981125654
"tBodyAccMag-mean()" "28" -0.610030902501309
"tBodyAccMag-std()" "28" -0.635821226515969
"tGravityAccMag-mean()" "28" -0.610030902501309
"tGravityAccMag-std()" "28" -0.635821226515969
"tBodyAccJerkMag-mean()" "28" -0.689429387759162
"tBodyAccJerkMag-std()" "28" -0.687703433627487
"tBodyGyroMag-mean()" "28" -0.648538641430367
"tBodyGyroMag-std()" "28" -0.710956808836911
"tBodyGyroJerkMag-mean()" "28" -0.78929494326178
"tBodyGyroJerkMag-std()" "28" -0.805738383010471
"fBodyAcc-mean()-X" "28" -0.654156519193717
"fBodyAcc-mean()-Y" "28" -0.584932500113874
"fBodyAcc-mean()-Z" "28" -0.715134474431937
"fBodyAcc-std()-X" "28" -0.647807192984293
"fBodyAcc-std()-Y" "28" -0.595110472615916
"fBodyAcc-std()-Z" "28" -0.695767279528796
"fBodyAcc-meanFreq()-X" "28" -0.217894722988743
"fBodyAcc-meanFreq()-Y" "28" -0.0652270030997382
"fBodyAcc-meanFreq()-Z" "28" 0.0189878861753927
"fBodyAccJerk-mean()-X" "28" -0.686723799059424
"fBodyAccJerk-mean()-Y" "28" -0.670718095926963
"fBodyAccJerk-mean()-Z" "28" -0.779061720358639
"fBodyAccJerk-std()-X" "28" -0.704073382410995
"fBodyAccJerk-std()-Y" "28" -0.654855915271466
"fBodyAccJerk-std()-Z" "28" -0.821715494424084
"fBodyAccJerk-meanFreq()-X" "28" -0.034209736104712
"fBodyAccJerk-meanFreq()-Y" "28" -0.277563092237149
"fBodyAccJerk-meanFreq()-Z" "28" -0.126061027159817
"fBodyGyro-mean()-X" "28" -0.674356656020942
"fBodyGyro-mean()-Y" "28" -0.747067907931937
"fBodyGyro-mean()-Z" "28" -0.673513886890838
"fBodyGyro-std()-X" "28" -0.762030978010471
"fBodyGyro-std()-Y" "28" -0.740819453429319
"fBodyGyro-std()-Z" "28" -0.700291282881152
"fBodyGyro-meanFreq()-X" "28" -0.151644339683717
"fBodyGyro-meanFreq()-Y" "28" -0.270613215077225
"fBodyGyro-meanFreq()-Z" "28" -0.0896917400047906
"fBodyAccMag-mean()" "28" -0.628763247405236
"fBodyAccMag-std()" "28" -0.696993999667801
"fBodyAccMag-meanFreq()" "28" 0.0179948502780366
"fBodyBodyAccJerkMag-mean()" "28" -0.675428720467801
"fBodyBodyAccJerkMag-std()" "28" -0.706415829342932
"fBodyBodyAccJerkMag-meanFreq()" "28" 0.173610396659424
"fBodyBodyGyroMag-mean()" "28" -0.73790809206911
"fBodyBodyGyroMag-std()" "28" -0.743784612693717
"fBodyBodyGyroMag-meanFreq()" "28" -0.122999827523272
"fBodyBodyGyroJerkMag-mean()" "28" -0.806882151753927
"fBodyBodyGyroJerkMag-std()" "28" -0.818448508376963
"fBodyBodyGyroJerkMag-meanFreq()" "28" -0.00200923842099476
"tBodyAcc-mean()-X" "29" 0.279111521944767
"tBodyAcc-mean()-Y" "29" -0.018471953048314
"tBodyAcc-mean()-Z" "29" -0.108675612269477
"tBodyAcc-std()-X" "29" -0.574295395364826
"tBodyAcc-std()-Y" "29" -0.598400275636657
"tBodyAcc-std()-Z" "29" -0.606461283926453
"tGravityAcc-mean()-X" "29" 0.683067625610465
"tGravityAcc-mean()-Y" "29" 0.115489757911628
"tGravityAcc-mean()-Z" "29" 0.208215370043721
"tGravityAcc-std()-X" "29" -0.973282885843023
"tGravityAcc-std()-Y" "29" -0.964643161017442
"tGravityAcc-std()-Z" "29" -0.941621790232558
"tBodyAccJerk-mean()-X" "29" 0.0788382324713372
"tBodyAccJerk-mean()-Y" "29" 0.00900161248883721
"tBodyAccJerk-mean()-Z" "29" -0.00355290542467733
"tBodyAccJerk-std()-X" "29" -0.623456414216366
"tBodyAccJerk-std()-Y" "29" -0.635499779848779
"tBodyAccJerk-std()-Z" "29" -0.793746797790698
"tBodyGyro-mean()-X" "29" -0.0101831910869331
"tBodyGyro-mean()-Y" "29" -0.0882883296441861
"tBodyGyro-mean()-Z" "29" 0.0881626266546221
"tBodyGyro-std()-X" "29" -0.73469927369157
"tBodyGyro-std()-Y" "29" -0.634569173421512
"tBodyGyro-std()-Z" "29" -0.713864583982558
"tBodyGyroJerk-mean()-X" "29" -0.100707751809855
"tBodyGyroJerk-mean()-Y" "29" -0.0464322029527616
"tBodyGyroJerk-mean()-Z" "29" -0.052785999031686
"tBodyGyroJerk-std()-X" "29" -0.736117664139535
"tBodyGyroJerk-std()-Y" "29" -0.853639613139535
"tBodyGyroJerk-std()-Z" "29" -0.770221314302326
"tBodyAccMag-mean()" "29" -0.553585593347965
"tBodyAccMag-std()" "29" -0.579067216088081
"tGravityAccMag-mean()" "29" -0.553585593347965
"tGravityAccMag-std()" "29" -0.579067216088081
"tBodyAccJerkMag-mean()" "29" -0.664538060484884
"tBodyAccJerkMag-std()" "29" -0.620472049862791
"tBodyGyroMag-mean()" "29" -0.602228993700349
"tBodyGyroMag-std()" "29" -0.653732301592151
"tBodyGyroJerkMag-mean()" "29" -0.802293906366279
"tBodyGyroJerkMag-std()" "29" -0.840156364186047
"fBodyAcc-mean()-X" "29" -0.579901000186134
"fBodyAcc-mean()-Y" "29" -0.587686308146221
"fBodyAcc-mean()-Z" "29" -0.680547675465116
"fBodyAcc-std()-X" "29" -0.5727879490375
"fBodyAcc-std()-Y" "29" -0.630978844851831
"fBodyAcc-std()-Z" "29" -0.602550925183721
"fBodyAcc-meanFreq()-X" "29" -0.165350787567733
"fBodyAcc-meanFreq()-Y" "29" 0.128076957523023
"fBodyAcc-meanFreq()-Z" "29" 0.0886270605992151
"fBodyAccJerk-mean()-X" "29" -0.629875853152035
"fBodyAccJerk-mean()-Y" "29" -0.641289075786337
"fBodyAccJerk-mean()-Z" "29" -0.768433928313954
"fBodyAccJerk-std()-X" "29" -0.651564188964826
"fBodyAccJerk-std()-Y" "29" -0.655526116655523
"fBodyAccJerk-std()-Z" "29" -0.818292780813954
"fBodyAccJerk-meanFreq()-X" "29" 0.0107764076990698
"fBodyAccJerk-meanFreq()-Y" "29" -0.0815611305061628
"fBodyAccJerk-meanFreq()-Z" "29" -0.00952646181569767
"fBodyGyro-mean()-X" "29" -0.685747413486628
"fBodyGyro-mean()-Y" "29" -0.735972301656977
"fBodyGyro-mean()-Z" "29" -0.689221357718023
"fBodyGyro-std()-X" "29" -0.752567831707849
"fBodyGyro-std()-Y" "29" -0.588857987485174
"fBodyGyro-std()-Z" "29" -0.749163172296512
"fBodyGyro-meanFreq()-X" "29" 0.00201044246625
"fBodyGyro-meanFreq()-Y" "29" -0.253940049719767
"fBodyGyro-meanFreq()-Z" "29" 0.0203516079320058
"fBodyAccMag-mean()" "29" -0.589294014734302
"fBodyAccMag-std()" "29" -0.639314176054942
"fBodyAccMag-meanFreq()" "29" 0.162765300930698
"fBodyBodyAccJerkMag-mean()" "29" -0.609879937469099
"fBodyBodyAccJerkMag-std()" "29" -0.636434470547384
"fBodyBodyAccJerkMag-meanFreq()" "29" 0.227450813250137
"fBodyBodyGyroMag-mean()" "29" -0.722018434984302
"fBodyBodyGyroMag-std()" "29" -0.671454324368401
"fBodyBodyGyroMag-meanFreq()" "29" -0.0446469221483721
"fBodyBodyGyroJerkMag-mean()" "29" -0.840464164156977
"fBodyBodyGyroJerkMag-std()" "29" -0.851462426569767
"fBodyBodyGyroJerkMag-meanFreq()" "29" 0.212434137252471
"tBodyAcc-mean()-X" "3" 0.273428719636364
"tBodyAcc-mean()-Y" "3" -0.017856067384956
"tBodyAcc-mean()-Z" "3" -0.106492632429097
"tBodyAcc-std()-X" "3" -0.623413602046921
"tBodyAcc-std()-Y" "3" -0.480015920697654
"tBodyAcc-std()-Z" "3" -0.653625579293255
"tGravityAcc-mean()-X" "3" 0.707814353343108
"tGravityAcc-mean()-Y" "3" -0.0260590480328739
"tGravityAcc-mean()-Z" "3" 0.0480937904190616
"tGravityAcc-std()-X" "3" -0.966457565630499
"tGravityAcc-std()-Y" "3" -0.9445645371261
"tGravityAcc-std()-Z" "3" -0.926966278211144
"tBodyAccJerk-mean()-X" "3" 0.0701731261988856
"tBodyAccJerk-mean()-Y" "3" 0.0144664329060411
"tBodyAccJerk-mean()-Z" "3" -0.000526818872875366
"tBodyAccJerk-std()-X" "3" -0.635484688041056
"tBodyAccJerk-std()-Y" "3" -0.55721186773783
"tBodyAccJerk-std()-Z" "3" -0.796066240234604
"tBodyGyro-mean()-X" "3" -0.0248490682828446
"tBodyGyro-mean()-Y" "3" -0.0743565308442815
"tBodyGyro-mean()-Z" "3" 0.0866875497119062
"tBodyGyro-std()-X" "3" -0.699262195705865
"tBodyGyro-std()-Y" "3" -0.76302218170088
"tBodyGyro-std()-Z" "3" -0.709483440322581
"tBodyGyroJerk-mean()-X" "3" -0.0991554609633431
"tBodyGyroJerk-mean()-Y" "3" -0.0401923943695015
"tBodyGyroJerk-mean()-Z" "3" -0.0521178264170088
"tBodyGyroJerk-std()-X" "3" -0.689328428607038
"tBodyGyroJerk-std()-Y" "3" -0.842659862111437
"tBodyGyroJerk-std()-Z" "3" -0.743028500565982
"tBodyAccMag-mean()" "3" -0.563140802770059
"tBodyAccMag-std()" "3" -0.591224780306452
"tGravityAccMag-mean()" "3" -0.563140802770059
"tGravityAccMag-std()" "3" -0.591224780306452
"tBodyAccJerkMag-mean()" "3" -0.650182434328446
"tBodyAccJerkMag-std()" "3" -0.607658214170381
"tBodyGyroMag-mean()" "3" -0.643150121648094
"tBodyGyroMag-std()" "3" -0.674010290979472
"tBodyGyroJerkMag-mean()" "3" -0.784056656246334
"tBodyGyroJerkMag-std()" "3" -0.80366136372434
"fBodyAcc-mean()-X" "3" -0.625733289873607
"fBodyAcc-mean()-Y" "3" -0.501779938505279
"fBodyAcc-mean()-Z" "3" -0.699656828592375
"fBodyAcc-std()-X" "3" -0.623805015199413
"fBodyAcc-std()-Y" "3" -0.502753639795894
"fBodyAcc-std()-Z" "3" -0.657443765803519
"fBodyAcc-meanFreq()-X" "3" -0.192817340495308
"fBodyAcc-meanFreq()-Y" "3" 0.0389282523284457
"fBodyAcc-meanFreq()-Z" "3" 0.00447261449052786
"fBodyAccJerk-mean()-X" "3" -0.645893496630499
"fBodyAccJerk-mean()-Y" "3" -0.582949919157742
"fBodyAccJerk-mean()-Z" "3" -0.780101644193548
"fBodyAccJerk-std()-X" "3" -0.657844055881525
"fBodyAccJerk-std()-Y" "3" -0.559851186088408
"fBodyAccJerk-std()-Z" "3" -0.81080601659824
"fBodyAccJerk-meanFreq()-X" "3" -0.0476941200470968
"fBodyAccJerk-meanFreq()-Y" "3" -0.236874240885924
"fBodyAccJerk-meanFreq()-Z" "3" -0.193657539305073
"fBodyGyro-mean()-X" "3" -0.642097719778592
"fBodyGyro-mean()-Y" "3" -0.775144985073314
"fBodyGyro-mean()-Z" "3" -0.670734708996481
"fBodyGyro-std()-X" "3" -0.719276622702346
"fBodyGyro-std()-Y" "3" -0.758505287214076
"fBodyGyro-std()-Z" "3" -0.751008875659824
"fBodyGyro-meanFreq()-X" "3" -0.102568067670674
"fBodyGyro-meanFreq()-Y" "3" -0.167675025582991
"fBodyGyro-meanFreq()-Z" "3" -0.0321862688221114
"fBodyAccMag-mean()" "3" -0.579076453758064
"fBodyAccMag-std()" "3" -0.663079838985044
"fBodyAccMag-meanFreq()" "3" 0.0770665587562757
"fBodyBodyAccJerkMag-mean()" "3" -0.604752108072727
"fBodyBodyAccJerkMag-std()" "3" -0.615643694857361
"fBodyBodyAccJerkMag-meanFreq()" "3" 0.11231984174566
"fBodyBodyGyroMag-mean()" "3" -0.716822144279179
"fBodyBodyGyroMag-std()" "3" -0.703839403007038
"fBodyBodyGyroMag-meanFreq()" "3" -0.0846075231245126
"fBodyBodyGyroJerkMag-mean()" "3" -0.810085498651026
"fBodyBodyGyroJerkMag-std()" "3" -0.810032718739003
"fBodyBodyGyroJerkMag-meanFreq()" "3" 0.0599628733252199
"tBodyAcc-mean()-X" "30" 0.276305836721932
"tBodyAcc-mean()-Y" "30" -0.0175856077340209
"tBodyAcc-mean()-Z" "30" -0.10589355727859
"tBodyAcc-std()-X" "30" -0.615890785389034
"tBodyAcc-std()-Y" "30" -0.519047387875457
"tBodyAcc-std()-Z" "30" -0.522643273772115
"tGravityAcc-mean()-X" "30" 0.696858200678851
"tGravityAcc-mean()-Y" "30" 0.0512698188974987
"tGravityAcc-mean()-Z" "30" 0.184343178348037
"tGravityAcc-std()-X" "30" -0.974319118563969
"tGravityAcc-std()-Y" "30" -0.952288292767624
"tGravityAcc-std()-Z" "30" -0.92943263464752
"tBodyAccJerk-mean()-X" "30" 0.0734799270148825
"tBodyAccJerk-mean()-Y" "30" 0.00730438257971279
"tBodyAccJerk-mean()-Z" "30" -0.000653871890373369
"tBodyAccJerk-std()-X" "30" -0.679007254150131
"tBodyAccJerk-std()-Y" "30" -0.6607705539047
"tBodyAccJerk-std()-Z" "30" -0.781644485013055
"tBodyGyro-mean()-X" "30" -0.0354229280326632
"tBodyGyro-mean()-Y" "30" -0.0717482452402089
"tBodyGyro-mean()-Z" "30" 0.0834544586693995
"tBodyGyro-std()-X" "30" -0.671005846122715
"tBodyGyro-std()-Y" "30" -0.538990663942298
"tBodyGyro-std()-Z" "30" -0.589783442185379
"tBodyGyroJerk-mean()-X" "30" -0.0926769005274151
"tBodyGyroJerk-mean()-Y" "30" -0.0412903779669452
"tBodyGyroJerk-mean()-Z" "30" -0.0493556177875196
"tBodyGyroJerk-std()-X" "30" -0.780636429556136
"tBodyGyroJerk-std()-Y" "30" -0.79894807305483
"tBodyGyroJerk-std()-Z" "30" -0.76322854691906
"tBodyAccMag-mean()" "30" -0.538131194183003
"tBodyAccMag-std()" "30" -0.588158111633681
"tGravityAccMag-mean()" "30" -0.538131194183003
"tGravityAccMag-std()" "30" -0.588158111633681
"tBodyAccJerkMag-mean()" "30" -0.697050126998956
"tBodyAccJerkMag-std()" "30" -0.658972148093473
"tBodyGyroMag-mean()" "30" -0.510032754098198
"tBodyGyroMag-std()" "30" -0.573779428671018
"tBodyGyroJerkMag-mean()" "30" -0.785870931331593
"tBodyGyroJerkMag-std()" "30" -0.810398514673629
"fBodyAcc-mean()-X" "30" -0.635650125322193
"fBodyAcc-mean()-Y" "30" -0.55849001001906
"fBodyAcc-mean()-Z" "30" -0.634958546900783
"fBodyAcc-std()-X" "30" -0.609238911508407
"fBodyAcc-std()-Y" "30" -0.531321491840992
"fBodyAcc-std()-Z" "30" -0.506570361273995
"fBodyAcc-meanFreq()-X" "30" -0.302775397984856
"fBodyAcc-meanFreq()-Y" "30" -0.0844208556775196
"fBodyAcc-meanFreq()-Z" "30" -0.0415480598651175
"fBodyAccJerk-mean()-X" "30" -0.685307771157441
"fBodyAccJerk-mean()-Y" "30" -0.671673670524282
"fBodyAccJerk-mean()-Z" "30" -0.755432212793734
"fBodyAccJerk-std()-X" "30" -0.701879208571802
"fBodyAccJerk-std()-Y" "30" -0.672622022924282
"fBodyAccJerk-std()-Z" "30" -0.807184940939948
"fBodyAccJerk-meanFreq()-X" "30" -0.131649976206266
"fBodyAccJerk-meanFreq()-Y" "30" -0.294148321077076
"fBodyAccJerk-meanFreq()-Z" "30" -0.168604693962381
"fBodyGyro-mean()-X" "30" -0.667418236692689
"fBodyGyro-mean()-Y" "30" -0.629910665959817
"fBodyGyro-mean()-Z" "30" -0.615699347830287
"fBodyGyro-std()-X" "30" -0.676801995680601
"fBodyGyro-std()-Y" "30" -0.496310421449608
"fBodyGyro-std()-Z" "30" -0.620253390415144
"fBodyGyro-meanFreq()-X" "30" -0.231709876750131
"fBodyGyro-meanFreq()-Y" "30" -0.361122796402089
"fBodyGyro-meanFreq()-Z" "30" -0.201705723987467
"fBodyAccMag-mean()" "30" -0.600372067046214
"fBodyAccMag-std()" "30" -0.646522810920757
"fBodyAccMag-meanFreq()" "30" -0.0301197123824804
"fBodyBodyAccJerkMag-mean()" "30" -0.656339723754047
"fBodyBodyAccJerkMag-std()" "30" -0.664600262443812
"fBodyBodyAccJerkMag-meanFreq()" "30" 0.0817046208143603
"fBodyBodyGyroMag-mean()" "30" -0.669600510563003
"fBodyBodyGyroMag-std()" "30" -0.589192650089817
"fBodyBodyGyroMag-meanFreq()" "30" -0.205094596687206
"fBodyBodyGyroJerkMag-mean()" "30" -0.811292332428198
"fBodyBodyGyroJerkMag-std()" "30" -0.822805618746736
"fBodyBodyGyroJerkMag-meanFreq()" "30" 0.0433050556386684
"tBodyAcc-mean()-X" "4" 0.274183111498423
"tBodyAcc-mean()-Y" "4" -0.0148081545344921
"tBodyAcc-mean()-Z" "4" -0.107521430810726
"tBodyAcc-std()-X" "4" -0.605211727785489
"tBodyAcc-std()-Y" "4" -0.509929384011325
"tBodyAcc-std()-Z" "4" -0.709492735962145
"tGravityAcc-mean()-X" "4" 0.706593043123028
"tGravityAcc-mean()-Y" "4" 0.112591195496986
"tGravityAcc-mean()-Z" "4" 0.164130896618297
"tGravityAcc-std()-X" "4" -0.962636979274448
"tGravityAcc-std()-Y" "4" -0.941416800167192
"tGravityAcc-std()-Z" "4" -0.941403426072555
"tBodyAccJerk-mean()-X" "4" 0.0788637845151419
"tBodyAccJerk-mean()-Y" "4" 0.00351340949514196
"tBodyAccJerk-mean()-Z" "4" -0.00737375142832808
"tBodyAccJerk-std()-X" "4" -0.631853083289621
"tBodyAccJerk-std()-Y" "4" -0.584063204701893
"tBodyAccJerk-std()-Z" "4" -0.843353231167192
"tBodyGyro-mean()-X" "4" -0.0289417906907571
"tBodyGyro-mean()-Y" "4" -0.0787229907785489
"tBodyGyro-mean()-Z" "4" 0.0957174866009464
"tBodyGyro-std()-X" "4" -0.701397703369085
"tBodyGyro-std()-Y" "4" -0.79823574873817
"tBodyGyro-std()-Z" "4" -0.726374197066246
"tBodyGyroJerk-mean()-X" "4" -0.107859315713249
"tBodyGyroJerk-mean()-Y" "4" -0.0400427574662461
"tBodyGyroJerk-mean()-Z" "4" -0.0578089304000631
"tBodyGyroJerk-std()-X" "4" -0.723788617823344
"tBodyGyroJerk-std()-Y" "4" -0.902502592618297
"tBodyGyroJerk-std()-Z" "4" -0.748369141315457
"tBodyAccMag-mean()" "4" -0.56158213510694
"tBodyAccMag-std()" "4" -0.606556049548896
"tGravityAccMag-mean()" "4" -0.56158213510694
"tGravityAccMag-std()" "4" -0.606556049548896
"tBodyAccJerkMag-mean()" "4" -0.656116311856877
"tBodyAccJerkMag-std()" "4" -0.647249966810726
"tBodyGyroMag-mean()" "4" -0.656291093847319
